               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,            0.026834,           0.0048856,            0.033437,             0.46759,             0.54333,             0.43499,             0.34842,            0.020022,           0.0039648,            0.041843,           0.0066257,           0.0066257,           0.0066257
                 137,             0.02743,           0.0047228,            0.033188,             0.54176,             0.49367,              0.4546,             0.36807,            0.020864,           0.0039811,            0.041752,           0.0065843,           0.0065843,           0.0065843
                 138,            0.027805,           0.0046514,            0.032596,             0.44218,              0.5915,             0.41402,             0.33417,            0.020837,           0.0039064,            0.041395,           0.0065429,           0.0065429,           0.0065429
                 139,            0.025659,           0.0046998,            0.033637,             0.65472,             0.44865,             0.43301,              0.3548,            0.019497,            0.003971,            0.040739,           0.0065013,           0.0065013,           0.0065013
                 140,             0.02734,           0.0045447,            0.030459,             0.50893,             0.55791,             0.44214,             0.35873,            0.020103,           0.0038575,            0.040112,           0.0064597,           0.0064597,           0.0064597
                 141,            0.024637,           0.0045368,            0.031958,             0.52147,             0.52769,               0.456,             0.36915,            0.019283,            0.003966,            0.041585,           0.0064181,           0.0064181,           0.0064181
                 142,            0.025801,           0.0045683,            0.032272,             0.50785,             0.57479,             0.45102,             0.36823,            0.020577,           0.0037753,            0.042237,           0.0063764,           0.0063764,           0.0063764
                 143,            0.026673,           0.0044905,            0.032382,             0.51349,             0.55129,             0.44446,               0.358,            0.019763,           0.0039516,             0.04099,           0.0063347,           0.0063347,           0.0063347
                 144,            0.025769,           0.0045197,            0.029739,              0.5894,             0.52737,             0.48132,             0.39041,            0.019941,           0.0038308,            0.039464,            0.006293,            0.006293,            0.006293
                 145,            0.025613,           0.0043085,            0.033196,             0.61794,             0.51321,             0.49418,             0.39778,            0.020529,           0.0037421,            0.039309,           0.0062512,           0.0062512,           0.0062512
                 146,            0.027449,           0.0045181,            0.028789,             0.58364,             0.50315,             0.46669,             0.36903,            0.020816,           0.0037914,            0.038897,           0.0062093,           0.0062093,           0.0062093
                 147,            0.025436,           0.0046345,            0.030431,              0.5257,             0.63379,             0.49235,             0.39218,            0.019612,           0.0037249,            0.039766,           0.0061675,           0.0061675,           0.0061675
                 148,            0.026824,           0.0043238,            0.031314,             0.47931,             0.66007,             0.47891,             0.39219,            0.019383,           0.0036331,            0.040126,           0.0061256,           0.0061256,           0.0061256
                 149,            0.025748,           0.0044589,            0.030165,             0.48388,             0.57538,             0.44829,             0.36048,            0.019572,           0.0037688,            0.039595,           0.0060838,           0.0060838,           0.0060838
                 150,            0.025572,           0.0043659,             0.03023,             0.40265,             0.66523,             0.46565,             0.38565,            0.019307,           0.0038175,            0.039184,           0.0060419,           0.0060419,           0.0060419
                 151,            0.025909,           0.0046167,            0.029384,             0.61031,             0.47527,             0.45679,             0.36532,             0.02065,           0.0038484,            0.040068,               0.006,               0.006,               0.006
                 152,            0.025197,           0.0045338,            0.028982,              0.5165,             0.51815,             0.47063,             0.38441,            0.018915,           0.0037567,            0.039834,           0.0059581,           0.0059581,           0.0059581
                 153,            0.024532,           0.0040731,            0.028142,             0.53178,             0.49585,             0.47465,             0.38679,            0.022414,           0.0037045,            0.038868,           0.0059162,           0.0059162,           0.0059162
